Title,Date,Genre,My_Rating,Temp_C,Weather
La Casa de Papel: Saison 5: Épisode 2,29/07/2024,Crime,9,29.3,Cloudy
La Casa de Papel: Saison 5: Épisode 5,31/07/2024,Crime,9,31.3,Rainy
La Casa de Papel: Saison 5: Épisode 4,31/07/2024,Crime,8,31.3,Rainy
Roma,31/07/2024,Drama,10,31.3,Rainy
The Good Place: Saison 1: Épisode 12,1/8/2024,Comedy,10,28.6,Rainy
La Casa de Papel: Saison 5: Épisode 6,1/8/2024,Crime,9,28.6,Rainy
La Casa de Papel: Saison 5: Épisode 7,1/8/2024,Crime,7,28.6,Rainy
Glass Onion,2/8/2024,Mystery,8,27.1,Rainy
Whiplash,3/8/2024,Drama,10,24.2,Rainy
Jujutsu Kaisen: Saison 1: Épisode 9,3/8/2024,Anime,9,24.2,Rainy
La Casa de Papel: Saison 5: Épisode 8,3/8/2024,Crime,9,24.2,Rainy
La Casa de Papel: Saison 5: Épisode 9,3/8/2024,Crime,10,24.2,Rainy
Demon Slayer: Saison 2: Épisode 3,3/8/2024,Anime,7,24.2,Rainy
La Casa de Papel: Saison 5: Épisode 10,3/8/2024,Crime,8,24.2,Rainy
Jujutsu Kaisen: Saison 1: Épisode 10,3/8/2024,Anime,6,24.2,Rainy
Extraction,4/8/2024,Action,9,23.4,Cloudy
Selling Sunset: Saison 1: Épisode 1,6/8/2024,Reality,6,28.5,Cloudy
Arcane: Saison 2: Épisode 1,7/8/2024,Anime,10,23.6,Rainy
The Kissing Booth,9/8/2024,Romance,1,25.3,Rainy
Cats,9/8/2024,Musical,1,25.3,Rainy
Selling Sunset: Saison 1: Épisode 2,9/8/2024,Reality,3,25.3,Rainy
Selling Sunset: Saison 1: Épisode 3,10/8/2024,Reality,5,27.6,Cloudy
One Piece: Saison 1: Épisode 11,10/8/2024,Anime,8,27.6,Cloudy
Project Power,10/8/2024,Action,7,27.6,Cloudy
50 Shades of Grey,11/8/2024,Romance,4,31.9,Cloudy
Selling Sunset: Saison 1: Épisode 5,12/8/2024,Reality,5,35.5,Sunny
Selling Sunset: Saison 1: Épisode 6,12/8/2024,Reality,3,35.5,Sunny
Selling Sunset: Saison 1: Épisode 4,12/8/2024,Reality,7,35.5,Sunny
The Office (U.S.): Saison 1: Épisode 4,13/08/2024,Comedy,10,27.2,Rainy
Selling Sunset: Saison 1: Épisode 8,13/08/2024,Reality,4,27.2,Rainy
Selling Sunset: Saison 1: Épisode 7,13/08/2024,Reality,7,27.2,Rainy
Don't Look Up,14/08/2024,Comedy,8,25.9,Rainy
The Irishman,16/08/2024,Crime,8,25.5,Rainy
Selling Sunset: Saison 1: Épisode 9,17/08/2024,Reality,7,21.6,Rainy
Selling Sunset: Saison 1: Épisode 10,17/08/2024,Reality,5,21.6,Rainy
Seinfeld: Saison 1: Épisode 9,17/08/2024,Comedy,9,21.6,Rainy
Klaus,17/08/2024,Animation,7,21.6,Rainy
Jujutsu Kaisen: Saison 1: Épisode 11,18/08/2024,Anime,7,22,Rainy
Selling Sunset: Saison 2: Épisode 1,18/08/2024,Reality,5,22,Rainy
Selling Sunset: Saison 2: Épisode 2,18/08/2024,Reality,5,22,Rainy
Selling Sunset: Saison 2: Épisode 3,18/08/2024,Reality,4,22,Rainy
Selling Sunset: Saison 2: Épisode 4,18/08/2024,Reality,7,22,Rainy
Selling Sunset: Saison 2: Épisode 5,19/08/2024,Reality,3,22.1,Cloudy
Modern Family: Saison 1: Épisode 8,19/08/2024,Comedy,8,22.1,Cloudy
Selling Sunset: Saison 2: Épisode 6,22/08/2024,Reality,3,24.6,Cloudy
Brooklyn Nine-Nine: Saison 1: Épisode 15,22/08/2024,Comedy,10,24.6,Cloudy
Friends: Saison 1: Épisode 8,23/08/2024,Comedy,8,24.2,Rainy
Extraction 2,23/08/2024,Action,6,24.2,Rainy
Selling Sunset: Saison 2: Épisode 7,24/08/2024,Reality,4,29,Rainy
Jujutsu Kaisen: Saison 1: Épisode 12,24/08/2024,Anime,7,29,Rainy
The Good Place: Saison 1: Épisode 13,24/08/2024,Comedy,10,29,Rainy
How I Met Your Mother: Saison 1: Épisode 9,24/08/2024,Comedy,6,29,Rainy
How I Met Your Mother: Saison 1: Épisode 10,24/08/2024,Comedy,9,29,Rainy
Friends: Saison 1: Épisode 9,24/08/2024,Comedy,9,29,Rainy
Project Power,24/08/2024,Action,4,29,Rainy
Selling Sunset: Saison 2: Épisode 8,24/08/2024,Reality,3,29,Rainy
Shrek,25/08/2024,Animation,6,21.2,Cloudy
Selling Sunset: Saison 2: Épisode 10,25/08/2024,Reality,7,21.2,Cloudy
Selling Sunset: Saison 3: Épisode 1,25/08/2024,Reality,5,21.2,Cloudy
Death Note: Saison 1: Épisode 12,25/08/2024,Anime,8,21.2,Cloudy
One Piece: Saison 1: Épisode 12,25/08/2024,Anime,7,21.2,Cloudy
Selling Sunset: Saison 2: Épisode 9,25/08/2024,Reality,6,21.2,Cloudy
How I Met Your Mother: Saison 1: Épisode 11,25/08/2024,Comedy,7,21.2,Cloudy
Spider-Man: Into the Spider-Verse,26/08/2024,Animation,10,23,Cloudy
Princess Mononoke,27/08/2024,Anime,10,26,Cloudy
How I Met Your Mother: Saison 1: Épisode 12,28/08/2024,Comedy,7,30.8,Cloudy
Glass Onion,28/08/2024,Mystery,9,30.8,Cloudy
The Good Place: Saison 2: Épisode 1,29/08/2024,Comedy,9,25.1,Rainy
Modern Family: Saison 1: Épisode 9,29/08/2024,Comedy,9,25.1,Rainy
Selling Sunset: Saison 3: Épisode 2,29/08/2024,Reality,6,25.1,Rainy
Jujutsu Kaisen: Saison 1: Épisode 13,30/08/2024,Anime,6,22,Rainy
Brooklyn Nine-Nine: Saison 1: Épisode 16,30/08/2024,Comedy,8,22,Rainy
Friends: Saison 1: Épisode 10,31/08/2024,Comedy,6,25.5,Rainy
Spirited Away,31/08/2024,Anime,8,25.5,Rainy
Selling Sunset: Saison 3: Épisode 6,31/08/2024,Reality,4,25.5,Rainy
Selling Sunset: Saison 3: Épisode 5,31/08/2024,Reality,7,25.5,Rainy
Cyberpunk: Edgerunners: Saison 1: Épisode 7,31/08/2024,Anime,10,25.5,Rainy
Death Note: Saison 1: Épisode 13,31/08/2024,Anime,10,25.5,Rainy
Selling Sunset: Saison 3: Épisode 3,31/08/2024,Reality,4,25.5,Rainy
Selling Sunset: Saison 3: Épisode 4,31/08/2024,Reality,7,25.5,Rainy
Uncut Gems,1/9/2024,Thriller,10,28,Rainy
The Good Place: Saison 2: Épisode 2,2/9/2024,Comedy,10,24.4,Rainy
Spirited Away,2/9/2024,Anime,10,24.4,Rainy
Selling Sunset: Saison 3: Épisode 7,3/9/2024,Reality,7,22.1,Rainy
Selling Sunset: Saison 3: Épisode 8,3/9/2024,Reality,4,22.1,Rainy
Seinfeld: Saison 1: Épisode 10,3/9/2024,Comedy,9,22.1,Rainy
Brooklyn Nine-Nine: Saison 1: Épisode 17,5/9/2024,Comedy,6,17.2,Rainy
The Office (U.S.): Saison 1: Épisode 5,5/9/2024,Comedy,10,17.2,Rainy
Princess Mononoke,5/9/2024,Anime,10,17.2,Rainy
Arcane: Saison 2: Épisode 2,6/9/2024,Anime,10,23,Cloudy
The Emoji Movie,6/9/2024,Animation,3,23,Cloudy
Brooklyn Nine-Nine: Saison 1: Épisode 18,7/9/2024,Comedy,8,23.5,Rainy
Everything Everywhere All At Once,7/9/2024,Sci-Fi,8,23.5,Rainy
Seinfeld: Saison 1: Épisode 11,7/9/2024,Comedy,6,23.5,Rainy
Selling Sunset: Saison 3: Épisode 9,7/9/2024,Reality,5,23.5,Rainy
Selling Sunset: Saison 3: Épisode 10,7/9/2024,Reality,6,23.5,Rainy
Seinfeld: Saison 1: Épisode 12,7/9/2024,Comedy,5,23.5,Rainy
After,7/9/2024,Romance,1,23.5,Rainy
Attack on Titan: Saison 1: Épisode 5,8/9/2024,Anime,8,20.4,Rainy
Extraction,8/9/2024,Action,5,20.4,Rainy
Selling Sunset: Saison 4: Épisode 1,8/9/2024,Reality,3,20.4,Rainy
Seinfeld: Saison 1: Épisode 13,9/9/2024,Comedy,7,20,Rainy
Selling Sunset: Saison 4: Épisode 2,9/9/2024,Reality,7,20,Rainy
Selling Sunset: Saison 4: Épisode 3,11/9/2024,Reality,3,16.3,Rainy
Selling Sunset: Saison 4: Épisode 4,11/9/2024,Reality,6,16.3,Rainy
Selling Sunset: Saison 4: Épisode 5,12/9/2024,Reality,5,15.2,Rainy
The Office (U.S.): Saison 1: Épisode 6,12/9/2024,Comedy,7,15.2,Rainy
Seinfeld: Saison 1: Épisode 14,13/09/2024,Comedy,7,16.6,Rainy
Selling Sunset: Saison 4: Épisode 6,13/09/2024,Reality,3,16.6,Rainy
Triple Frontier,14/09/2024,Action,8,16.5,Cloudy
Red Notice,15/09/2024,Action,7,18.5,Cloudy
Roma,15/09/2024,Drama,8,18.5,Cloudy
Whiplash,16/09/2024,Drama,8,19.1,Rainy
Selling Sunset: Saison 4: Épisode 8,17/09/2024,Reality,6,21,Cloudy
Cats,17/09/2024,Musical,1,21,Cloudy
Selling Sunset: Saison 4: Épisode 7,17/09/2024,Reality,6,21,Cloudy
Toy Story,19/09/2024,Animation,9,25,Sunny
The Hangover,20/09/2024,Comedy,8,20.8,Rainy
The Matrix,20/09/2024,Sci-Fi,9,20.8,Rainy
Modern Family: Saison 1: Épisode 10,21/09/2024,Comedy,9,23.6,Rainy
Attack on Titan: Saison 1: Épisode 6,21/09/2024,Anime,9,23.6,Rainy
One Piece: Saison 1: Épisode 13,21/09/2024,Anime,10,23.6,Rainy
Selling Sunset: Saison 4: Épisode 9,21/09/2024,Reality,7,23.6,Rainy
Jujutsu Kaisen: Saison 1: Épisode 14,22/09/2024,Anime,7,20.9,Rainy
Superbad,22/09/2024,Comedy,10,20.9,Rainy
The Gray Man,24/09/2024,Action,5,17.9,Rainy
The Kissing Booth,26/09/2024,Romance,4,18.8,Rainy
One Piece: Saison 1: Épisode 14,27/09/2024,Anime,10,16,Rainy
Selling Sunset: Saison 5: Épisode 1,27/09/2024,Reality,7,16,Rainy
The Office (U.S.): Saison 1: Épisode 7,27/09/2024,Comedy,9,16,Rainy
Selling Sunset: Saison 4: Épisode 10,27/09/2024,Reality,5,16,Rainy
Selling Sunset: Saison 5: Épisode 2,28/09/2024,Reality,6,13.8,Rainy
Selling Sunset: Saison 5: Épisode 3,28/09/2024,Reality,5,13.8,Rainy
Death Note: Saison 1: Épisode 14,28/09/2024,Anime,7,13.8,Rainy
Attack on Titan: Saison 1: Épisode 7,28/09/2024,Anime,10,13.8,Rainy
Selling Sunset: Saison 5: Épisode 4,28/09/2024,Reality,3,13.8,Rainy
Selling Sunset: Saison 5: Épisode 5,28/09/2024,Reality,6,13.8,Rainy
Selling Sunset: Saison 5: Épisode 6,28/09/2024,Reality,4,13.8,Rainy
365 Days,29/09/2024,Romance,1,14.9,Cloudy
Selling Sunset: Saison 5: Épisode 7,30/09/2024,Reality,6,18,Rainy
How I Met Your Mother: Saison 1: Épisode 13,30/09/2024,Comedy,6,18,Rainy
Seinfeld: Saison 1: Épisode 15,30/09/2024,Comedy,6,18,Rainy
Death Note: Saison 1: Épisode 15,1/10/2024,Anime,10,17.3,Cloudy
Selling Sunset: Saison 5: Épisode 9,1/10/2024,Reality,6,17.3,Cloudy
Selling Sunset: Saison 5: Épisode 8,1/10/2024,Reality,4,17.3,Cloudy
The Power of the Dog,2/10/2024,Drama,7,16.4,Rainy
Selling Sunset: Saison 5: Épisode 10,3/10/2024,Reality,3,14.4,Rainy
Army of the Dead,4/10/2024,Horror,7,15.4,Cloudy
Selling Sunset: Saison 6: Épisode 1,4/10/2024,Reality,3,15.4,Cloudy
Tall Girl,4/10/2024,Comedy,1,15.4,Cloudy
Interstellar,5/10/2024,Sci-Fi,10,16.5,Cloudy
Selling Sunset: Saison 6: Épisode 2,6/10/2024,Reality,3,16.8,Rainy
Death Note: Saison 1: Épisode 16,6/10/2024,Anime,7,16.8,Rainy
Selling Sunset: Saison 6: Épisode 3,6/10/2024,Reality,6,16.8,Rainy
Selling Sunset: Saison 6: Épisode 4,7/10/2024,Reality,4,18,Rainy
Selling Sunset: Saison 6: Épisode 7,8/10/2024,Reality,6,19.2,Rainy
Selling Sunset: Saison 6: Épisode 6,8/10/2024,Reality,4,19.2,Rainy
Selling Sunset: Saison 6: Épisode 5,8/10/2024,Reality,5,19.2,Rainy
Twilight,10/10/2024,Romance,6,15.6,Rainy
Selling Sunset: Saison 6: Épisode 8,11/10/2024,Reality,5,13.6,Cloudy
Selling Sunset: Saison 6: Épisode 9,11/10/2024,Reality,7,13.6,Cloudy
Selling Sunset: Saison 6: Épisode 10,11/10/2024,Reality,4,13.6,Cloudy
Parasite,12/10/2024,Thriller,10,15.2,Rainy
The Crown: Saison 1: Épisode 1,13/10/2024,Drama,6,14.6,Cloudy
Modern Family: Saison 1: Épisode 11,13/10/2024,Comedy,9,14.6,Cloudy
The Crown: Saison 1: Épisode 2,13/10/2024,Drama,9,14.6,Cloudy
Murder Mystery,13/10/2024,Comedy,6,14.6,Cloudy
The Crown: Saison 1: Épisode 3,17/10/2024,Drama,7,18.1,Rainy
The Good Place: Saison 2: Épisode 3,17/10/2024,Comedy,10,18.1,Rainy
John Wick,18/10/2024,Action,6,15.9,Rainy
Cyberpunk: Edgerunners: Saison 1: Épisode 8,18/10/2024,Anime,10,15.9,Rainy
The Crown: Saison 1: Épisode 4,18/10/2024,Drama,8,15.9,Rainy
The Crown: Saison 1: Épisode 5,18/10/2024,Drama,8,15.9,Rainy
The Crown: Saison 1: Épisode 6,19/10/2024,Drama,6,16.5,Rainy
The Crown: Saison 1: Épisode 7,19/10/2024,Drama,9,16.5,Rainy
Knives Out,19/10/2024,Mystery,6,16.5,Rainy
The Crown: Saison 1: Épisode 8,19/10/2024,Drama,7,16.5,Rainy
Toy Story,20/10/2024,Animation,10,18.2,Rainy
Tenet,20/10/2024,Sci-Fi,5,18.2,Rainy
50 Shades of Grey,21/10/2024,Romance,4,20.8,Rainy
Marriage Story,22/10/2024,Drama,10,16.4,Cloudy
The Office (U.S.): Saison 1: Épisode 8,24/10/2024,Comedy,8,17.7,Cloudy
Demon Slayer: Saison 2: Épisode 4,24/10/2024,Anime,8,17.7,Cloudy
The Crown: Saison 1: Épisode 9,24/10/2024,Drama,10,17.7,Cloudy
Morbius,25/10/2024,Action,1,19.5,Rainy
The Crown: Saison 1: Épisode 10,25/10/2024,Drama,9,19.5,Rainy
The Social Network,26/10/2024,Drama,7,17.8,Rainy
Joker,26/10/2024,Drama,10,17.8,Rainy
The Crown: Saison 2: Épisode 1,27/10/2024,Drama,9,16.2,Rainy
Attack on Titan: Saison 1: Épisode 8,27/10/2024,Anime,10,16.2,Rainy
The Crown: Saison 2: Épisode 2,27/10/2024,Drama,7,16.2,Rainy
The Crown: Saison 2: Épisode 3,27/10/2024,Drama,10,16.2,Rainy
The Crown: Saison 2: Épisode 4,27/10/2024,Drama,6,16.2,Rainy
The Crown: Saison 2: Épisode 5,28/10/2024,Drama,9,17.5,Cloudy
The Office (U.S.): Saison 1: Épisode 9,28/10/2024,Comedy,8,17.5,Cloudy
The Office (U.S.): Saison 1: Épisode 10,29/10/2024,Comedy,8,14.4,Cloudy
Bright,29/10/2024,Fantasy,5,14.4,Cloudy
The Crown: Saison 2: Épisode 6,30/10/2024,Drama,8,15.1,Cloudy
The Crown: Saison 2: Épisode 7,31/10/2024,Drama,9,15.6,Cloudy
Dragonball Evolution,1/11/2024,Action,3,11.8,Rainy
The Good Place: Saison 2: Épisode 4,1/11/2024,Comedy,8,11.8,Rainy
The Crown: Saison 2: Épisode 8,1/11/2024,Drama,8,11.8,Rainy
The Crown: Saison 2: Épisode 9,2/11/2024,Drama,10,12.6,Rainy
The Good Place: Saison 2: Épisode 5,2/11/2024,Comedy,8,12.6,Rainy
Toy Story,2/11/2024,Animation,8,12.6,Rainy
The Crown: Saison 2: Épisode 10,3/11/2024,Drama,7,12.9,Cloudy
Modern Family: Saison 1: Épisode 12,3/11/2024,Comedy,8,12.9,Cloudy
Cyberpunk: Edgerunners: Saison 1: Épisode 9,3/11/2024,Anime,9,12.9,Cloudy
The Crown: Saison 3: Épisode 1,3/11/2024,Drama,7,12.9,Cloudy
Inception,3/11/2024,Sci-Fi,10,12.9,Cloudy
The Crown: Saison 3: Épisode 2,3/11/2024,Drama,6,12.9,Cloudy
6 Underground,4/11/2024,Action,6,14.6,Cloudy
The Old Guard,4/11/2024,Action,4,14.6,Cloudy
The Crown: Saison 3: Épisode 4,5/11/2024,Drama,7,12.6,Cloudy
The Crown: Saison 3: Épisode 3,5/11/2024,Drama,9,12.6,Cloudy
The Emoji Movie,6/11/2024,Animation,2,12.1,Cloudy
Friends: Saison 1: Épisode 11,6/11/2024,Comedy,10,12.1,Cloudy
Demon Slayer: Saison 2: Épisode 5,7/11/2024,Anime,10,13.5,Cloudy
Demon Slayer: Saison 2: Épisode 6,7/11/2024,Anime,9,13.5,Cloudy
The Crown: Saison 3: Épisode 5,7/11/2024,Drama,6,13.5,Cloudy
The Crown: Saison 3: Épisode 6,8/11/2024,Drama,6,11.3,Cloudy
Arrival,8/11/2024,Sci-Fi,7,11.3,Cloudy
Jujutsu Kaisen: Saison 1: Épisode 15,9/11/2024,Anime,7,13.5,Cloudy
Modern Family: Saison 1: Épisode 13,9/11/2024,Comedy,8,13.5,Cloudy
Top Gun: Maverick,9/11/2024,Action,8,13.5,Cloudy
The Crown: Saison 3: Épisode 7,9/11/2024,Drama,7,13.5,Cloudy
The Crown: Saison 3: Épisode 8,9/11/2024,Drama,6,13.5,Cloudy
Fight Club,9/11/2024,Drama,9,13.5,Cloudy
Dune: Part One,10/11/2024,Sci-Fi,9,11.9,Rainy
Sharknado,12/11/2024,Comedy,3,10.5,Rainy
Jujutsu Kaisen: Saison 1: Épisode 16,14/11/2024,Anime,8,12.4,Cloudy
Spirited Away,14/11/2024,Anime,10,12.4,Cloudy
Modern Family: Saison 1: Épisode 14,15/11/2024,Comedy,7,10.5,Cloudy
Blade Runner 2049,15/11/2024,Sci-Fi,7,10.5,Cloudy
Madame Web,16/11/2024,Action,2,9.4,Cloudy
Modern Family: Saison 1: Épisode 15,17/11/2024,Comedy,9,10.4,Rainy
Cyberpunk: Edgerunners: Saison 1: Épisode 10,17/11/2024,Anime,9,10.4,Rainy
Tall Girl,17/11/2024,Comedy,1,10.4,Rainy
The Crown: Saison 3: Épisode 9,17/11/2024,Drama,6,10.4,Rainy
Arcane: Saison 2: Épisode 3,17/11/2024,Anime,10,10.4,Rainy
The Crown: Saison 4: Épisode 1,19/11/2024,Drama,7,12,Rainy
The Crown: Saison 4: Épisode 2,19/11/2024,Drama,10,12,Rainy
The Crown: Saison 3: Épisode 10,19/11/2024,Drama,9,12,Rainy
The Crown: Saison 4: Épisode 3,20/11/2024,Drama,10,6.7,Rainy
The Crown: Saison 4: Épisode 4,21/11/2024,Drama,7,1.2,Snowy
Arrival,21/11/2024,Sci-Fi,10,1.2,Snowy
Princess Mononoke,22/11/2024,Anime,10,3.5,Snowy
The Crown: Saison 4: Épisode 5,22/11/2024,Drama,9,3.5,Snowy
Arcane: Saison 2: Épisode 4,22/11/2024,Anime,10,3.5,Snowy
The Emoji Movie,22/11/2024,Animation,4,3.5,Snowy
The Crown: Saison 4: Épisode 6,22/11/2024,Drama,9,3.5,Snowy
Roma,23/11/2024,Drama,8,12.4,Cloudy
Joker,24/11/2024,Drama,7,17.9,Cloudy
The Crown: Saison 4: Épisode 7,24/11/2024,Drama,6,17.9,Cloudy
The Crown: Saison 4: Épisode 8,24/11/2024,Drama,9,17.9,Cloudy
Arcane: Saison 2: Épisode 5,24/11/2024,Anime,8,17.9,Cloudy
Cats,25/11/2024,Musical,3,17.7,Rainy
The Crown: Saison 4: Épisode 9,25/11/2024,Drama,6,17.7,Rainy
The Crown: Saison 4: Épisode 10,26/11/2024,Drama,6,10.9,Rainy
The Crown: Saison 5: Épisode 1,26/11/2024,Drama,6,10.9,Rainy
The Crown: Saison 5: Épisode 2,27/11/2024,Drama,9,13.4,Rainy
The Crown: Saison 5: Épisode 3,27/11/2024,Drama,7,13.4,Rainy
Madame Web,29/11/2024,Action,3,7.9,Cloudy
The Office (U.S.): Saison 1: Épisode 11,30/11/2024,Comedy,8,6.3,Cloudy
Brooklyn Nine-Nine: Saison 1: Épisode 19,30/11/2024,Comedy,10,6.3,Cloudy
Arcane: Saison 2: Épisode 6,30/11/2024,Anime,9,6.3,Cloudy
The Crown: Saison 5: Épisode 4,1/12/2024,Drama,7,11,Cloudy
How I Met Your Mother: Saison 1: Épisode 14,1/12/2024,Comedy,7,11,Cloudy
The Crown: Saison 5: Épisode 5,1/12/2024,Drama,6,11,Cloudy
Interstellar,2/12/2024,Sci-Fi,8,12.1,Rainy
The Crown: Saison 5: Épisode 6,2/12/2024,Drama,6,12.1,Rainy
Brooklyn Nine-Nine: Saison 1: Épisode 20,2/12/2024,Comedy,6,12.1,Rainy
John Wick,3/12/2024,Action,9,8.1,Rainy
The Crown: Saison 5: Épisode 7,4/12/2024,Drama,8,6.9,Cloudy
The Crown: Saison 5: Épisode 8,5/12/2024,Drama,7,12.9,Rainy
The Crown: Saison 5: Épisode 9,5/12/2024,Drama,9,12.9,Rainy
The Power of the Dog,5/12/2024,Drama,6,12.9,Rainy
The Office (U.S.): Saison 1: Épisode 12,6/12/2024,Comedy,9,13.4,Rainy
Seinfeld: Saison 1: Épisode 16,6/12/2024,Comedy,9,13.4,Rainy
The Office (U.S.): Saison 1: Épisode 13,6/12/2024,Comedy,8,13.4,Rainy
Toy Story,6/12/2024,Animation,9,13.4,Rainy
Everything Everywhere All At Once,6/12/2024,Sci-Fi,10,13.4,Rainy
Project Power,7/12/2024,Action,6,11.8,Rainy
The Irishman,7/12/2024,Crime,9,11.8,Rainy
Princess Mononoke,8/12/2024,Anime,10,8.4,Rainy
The Crown: Saison 5: Épisode 10,8/12/2024,Drama,9,8.4,Rainy
Murder Mystery,10/12/2024,Comedy,4,6.1,Rainy
Shrek,11/12/2024,Animation,9,5.6,Rainy
The Good Place: Saison 2: Épisode 6,12/12/2024,Comedy,7,4.6,Cloudy
The Crown: Saison 6: Épisode 1,12/12/2024,Drama,10,4.6,Cloudy
Jujutsu Kaisen: Saison 1: Épisode 17,13/12/2024,Anime,9,3.3,Cloudy
The Crown: Saison 6: Épisode 2,13/12/2024,Drama,6,3.3,Cloudy
The Crown: Saison 6: Épisode 3,13/12/2024,Drama,6,3.3,Cloudy
Morbius,14/12/2024,Action,4,4.9,Cloudy
The Good Place: Saison 2: Épisode 7,15/12/2024,Comedy,7,9.6,Cloudy
Knives Out,15/12/2024,Mystery,7,9.6,Cloudy
Toy Story,16/12/2024,Animation,9,10.4,Cloudy
Whiplash,17/12/2024,Drama,10,8.3,Cloudy
Don't Look Up,18/12/2024,Comedy,5,13.7,Rainy
The Office (U.S.): Saison 1: Épisode 14,18/12/2024,Comedy,8,13.7,Rainy
The Crown: Saison 6: Épisode 4,20/12/2024,Drama,9,7.9,Rainy
Dragonball Evolution,20/12/2024,Action,3,7.9,Rainy
The Crown: Saison 6: Épisode 5,20/12/2024,Drama,10,7.9,Rainy
Shrek,20/12/2024,Animation,6,7.9,Rainy
Cyberpunk: Edgerunners: Saison 2: Épisode 1,21/12/2024,Anime,7,10.9,Rainy
The Crown: Saison 6: Épisode 6,21/12/2024,Drama,7,10.9,Rainy
Bright,21/12/2024,Fantasy,4,10.9,Rainy
The Crown: Saison 6: Épisode 7,22/12/2024,Drama,8,11.3,Snowy
Uncut Gems,22/12/2024,Thriller,9,11.3,Snowy
Parasite,22/12/2024,Thriller,10,11.3,Snowy
The Kissing Booth,24/12/2024,Romance,5,9.6,Rainy
Arcane: Saison 2: Épisode 7,26/12/2024,Anime,10,8.4,Cloudy
6 Underground,27/12/2024,Action,7,5.3,Sunny
Modern Family: Saison 1: Épisode 16,27/12/2024,Comedy,6,5.3,Sunny
The Crown: Saison 6: Épisode 8,27/12/2024,Drama,8,5.3,Sunny
The Office (U.S.): Saison 1: Épisode 15,27/12/2024,Comedy,10,5.3,Sunny
The Crown: Saison 6: Épisode 9,27/12/2024,Drama,9,5.3,Sunny
Red Notice,28/12/2024,Action,5,1.5,Cloudy
The Crown: Saison 6: Épisode 10,29/12/2024,Drama,10,4.7,Cloudy
Top Gun: Maverick,29/12/2024,Action,10,4.7,Cloudy
Princess Mononoke,30/12/2024,Anime,8,4.1,Rainy
Stranger Things: Saison 1: Épisode 1,31/12/2024,Sci-Fi,10,5.6,Cloudy
The Matrix,31/12/2024,Sci-Fi,10,5.6,Cloudy
Stranger Things: Saison 1: Épisode 2,2/1/2025,Sci-Fi,9,9.7,Snowy
The Good Place: Saison 2: Épisode 8,3/1/2025,Comedy,9,4.1,Sunny
Stranger Things: Saison 1: Épisode 3,3/1/2025,Sci-Fi,10,4.1,Sunny
Attack on Titan: Saison 1: Épisode 9,3/1/2025,Anime,10,4.1,Sunny
The Old Guard,4/1/2025,Action,4,2.2,Snowy
Stranger Things: Saison 1: Épisode 4,4/1/2025,Sci-Fi,10,2.2,Snowy
Marriage Story,5/1/2025,Drama,8,12.4,Rainy
The Hangover,5/1/2025,Comedy,8,12.4,Rainy
Stranger Things: Saison 1: Épisode 5,5/1/2025,Sci-Fi,8,12.4,Rainy
Cyberpunk: Edgerunners: Saison 2: Épisode 2,5/1/2025,Anime,9,12.4,Rainy
50 Shades of Grey,5/1/2025,Romance,4,12.4,Rainy
The Gray Man,6/1/2025,Action,4,12.8,Rainy
Stranger Things: Saison 1: Épisode 6,7/1/2025,Sci-Fi,10,6.8,Snowy
Superbad,9/1/2025,Comedy,10,10.8,Rainy
Stranger Things: Saison 1: Épisode 7,10/1/2025,Sci-Fi,9,5.4,Snowy
Seinfeld: Saison 1: Épisode 17,10/1/2025,Comedy,6,5.4,Snowy
Demon Slayer: Saison 2: Épisode 7,10/1/2025,Anime,7,5.4,Snowy
Blade Runner 2049,10/1/2025,Sci-Fi,9,5.4,Snowy
365 Days,11/1/2025,Romance,4,2.1,Cloudy
The Social Network,12/1/2025,Drama,9,4.1,Cloudy
Stranger Things: Saison 1: Épisode 8,13/01/2025,Sci-Fi,10,4.1,Cloudy
Princess Mononoke,13/01/2025,Anime,8,4.1,Cloudy
Extraction,14/01/2025,Action,5,2.5,Cloudy
Stranger Things: Saison 1: Épisode 9,15/01/2025,Sci-Fi,10,5.6,Rainy
Stranger Things: Saison 2: Épisode 1,17/01/2025,Sci-Fi,8,3.2,Cloudy
Stranger Things: Saison 2: Épisode 2,17/01/2025,Sci-Fi,9,3.2,Cloudy
Sharknado,17/01/2025,Comedy,4,3.2,Cloudy
After,18/01/2025,Romance,4,2.2,Cloudy
Friends: Saison 1: Épisode 12,19/01/2025,Comedy,10,0.9,Cloudy
How I Met Your Mother: Saison 1: Épisode 15,19/01/2025,Comedy,8,0.9,Cloudy
Princess Mononoke,19/01/2025,Anime,8,0.9,Cloudy
Stranger Things: Saison 2: Épisode 3,19/01/2025,Sci-Fi,9,0.9,Cloudy
Stranger Things: Saison 2: Épisode 4,19/01/2025,Sci-Fi,9,0.9,Cloudy
One Piece: Saison 1: Épisode 15,21/01/2025,Anime,9,4.3,Cloudy
Modern Family: Saison 1: Épisode 17,21/01/2025,Comedy,6,4.3,Cloudy
Spirited Away,22/01/2025,Anime,8,8.9,Rainy
Demon Slayer: Saison 2: Épisode 8,23/01/2025,Anime,10,8.9,Rainy
Seinfeld: Saison 1: Épisode 18,23/01/2025,Comedy,7,8.9,Rainy
Twilight,23/01/2025,Romance,2,8.9,Rainy
Stranger Things: Saison 2: Épisode 5,24/01/2025,Sci-Fi,8,12.2,Rainy
